310	2.128996813
311	2.001868149
312	1.974859566
313	1.970680915
314	1.87653459
315	1.793748404
316	1.744055738
317	1.823525242
318	1.761761513
319	1.714595495
320	1.687685723
321	1.771533639
322	1.832725421
323	1.800152379
324	1.759608273
325	1.795895993
326	1.84602682
327	1.959329023
328	2.080956303
329	2.227548582
330	2.342158857
331	2.5608316
332	2.727864309
333	2.844369264
334	3.023413016
335	3.308395745
336	3.617383149
337	3.881160913
338	4.221495913
339	4.531643703
340	4.945495831
341	5.469308736
342	5.914729295
343	6.447714432
344	6.848079294
345	7.331829018
346	7.721723199
347	8.483597172
348	9.402422004
349	10.29394121
350	10.9160487
351	12.05827412
352	12.88354213
353	13.96024944
354	14.88691812
355	16.1861903
356	17.37689241
357	17.95302298
358	18.60063153
359	20.76292971
360	22.79764321
361	23.17032369
362	22.89234361
363	24.18473839
364	26.66688349
365	29.11064018
366	30.88568568
367	32.67046147
368	34.07358644
369	37.01777811
370	39.69500044
371	41.48760295
372	43.23319859
373	45.85954344
374	48.70825767
375	52.17454413
376	54.32032258
377	54.72268507
378	54.77828596
379	58.31969741
380	61.71849747
381	64.52959544
382	67.26863267
383	68.94189385
384	70.07465777
385	72.25954797
386	75.09935295
387	75.81282537
388	77.84798848
389	80.53154697
390	85.05198297
391	86.03308452
392	85.71248864
393	88.29778156
394	90.39694168
395	90.52662661
396	93.23635569
397	96.53989087
398	97.87429299
399	98.26613347
400	98.29360893
401	99.40611571
402	100
403	99.69330312
404	97.60071133
405	94.33972352
406	93.35542577
407	92.03903762
408	91.14068499
409	88.42437784
410	85.45779088
411	81.92426236
412	80.34955017
413	77.00774875
414	74.53719104
415	71.46859494
416	68.52824212
417	66.14807678
418	62.38356285
419	59.31172171
420	56.14646795
421	51.72616929
422	49.60204083
423	46.64472965
424	43.20030821
425	39.72407888
426	36.85909049
427	34.67736228
428	32.26686742
429	29.97886364
430	27.29237288
431	24.9847497
432	23.17791096
433	20.88643243
434	19.20631581
435	17.27434449
436	15.39627947
437	14.16233113
438	12.66818821
439	11.42818594
440	9.96052761
441	8.645455933
442	7.645541972
443	6.74977402
444	6.006887168
445	5.175827898
446	4.445793286
447	3.81303979
448	3.275988255
449	2.861084783
450	2.486373851

